angular_velocity,left_wheel_angular,linear_velocity,path_curvature,right_wheel_angular,time_interval
0.02592686755491226,5.504057925933509,0.49946165840769197,0.05190962533053763,5.595090038681867,7.950000000000008
0.026494660180843347,5.502795976958927,0.49943779423487666,0.05304896923436151,5.595821672704998,8.100000000000009
0.026926391906440344,5.50183256879453,0.49941930111272526,0.053915401039662095,5.596374122599364,8.250000000000009
0.027251868038467776,5.501104063705604,0.4994051608835823,0.0545686552182438,5.5967884003740025,8.40000000000001
0.0274950912456102,5.500558424962447,0.4993944826634267,0.05505685825556241,5.597096745335923,8.55000000000001
0.02767524034976182,5.5001536016361365,0.49938651212251467,0.055418477828196214,5.597324445530856,8.70000000000001
0.02780751016690967,5.499856000551149,0.49938062665597516,0.05568399870278978,5.59749125847052,8.85000000000001
0.0279038285576092,5.49963909137442,0.4993763231358001,0.05587735594348763,5.597612533865582,9.00000000000001
0.02797346528218185,5.499482165857137,0.4993732024417271,0.05601715339430159,5.597700110625687,9.150000000000011
0.028023545828641257,5.499369256254832,0.4993709533038602,0.0561176929559804,5.597763039386505,9.300000000000011
0.028059482095693023,5.499288208095618,0.4993693368997251,0.05618983790614171,5.597808167453828,9.450000000000012
0.028085330653892147,5.4992298967499345,0.49936817295080904,0.056241731402170744,5.597840613268044,9.600000000000012
0.028104088257081133,5.499187574281289,0.4993673276299349,0.056279389343445736,5.597864150828374,9.750000000000012
0.028117933315081323,5.49915633186386,0.49936670333153027,0.05630718493542367,5.597881519947924,9.900000000000013
0.028128421154011922,5.499132662978664,0.4993662302104137,0.056328240582387175,5.5978946750305285,10.050000000000013
0.02813664006997467,5.499114113206636,0.4993658593196532,0.05634474112489114,5.597904982785657,10.200000000000014
0.02814333441977648,5.499099003426628,0.4993655571467212,0.05635818092978235,5.597913377611621,10.350000000000014
0.028149000280255625,5.499086214416933,0.49936530134180435,0.05636955592352674,5.597920482067608,10.500000000000014
0.02815395854528317,5.499075022123538,0.4993650774412732,0.05637951033649156,5.597926698793643,10.650000000000015
0.0281584097114025,5.499064974129545,0.49936487640606064,0.0563884466886401,5.59793227933847,10.800000000000015
0.02816247403032516,5.499055799088471,0.4993646928147538,0.05639660639918813,5.597937374572724,10.950000000000015
0.028166220174955122,5.499047342051349,0.4993645235722643,0.05640412733660908,5.597942070665636,11.100000000000016
0.02816968507821485,5.499039519701504,0.49936436701549336,0.05641108364734573,5.597946413976126,11.250000000000016
0.028172887157413493,5.49903229051085,0.4993642223168478,0.0564175123053524,5.597950427641323,11.400000000000016
0.02817583473228776,5.4990256357408365,0.49936408910437674,0.056423430012402166,5.597954122134202,11.550000000000017
0.028178531081593884,5.499019548029054,0.49936396723350673,0.056428843349879444,5.597957501604428,11.700000000000017
0.028180977259983937,5.499014025030688,0.4993638566598394,0.056433754434054836,5.597960567410187,11.850000000000017
0.028183173518880708,5.499009066210942,0.4993637573749679,0.05643816376869779,5.597963319899456,12.000000000000018
0.028185119930987768,5.499004671435159,0.4993636693782604,0.056442071498873835,5.597965759192849,12.150000000000018
0.02818681662556132,5.499000840437621,0.49936359266622465,0.0564454778832894,5.597967885478481,12.300000000000018
0.02818826388574614,5.4989975726017715,0.4993635272281073,0.056448383489709396,5.597969699133946,12.450000000000019
0.028189462252995016,5.498994866724419,0.4993634730411709,0.05645078940459645,5.597971200857157,12.60000000000002
0.02819041276549762,5.498992720477364,0.49936343005991146,0.05645269771179571,5.597972391965111,12.75000000000002
0.02819111756591591,5.498991129035115,0.4993633981885751,0.056454112712662353,5.597973275155443,12.90000000000002
0.028191582018364733,5.498990080294708,0.49936337718542534,0.05645504517624354,5.597973857159189,13.05000000000002
0.02819182617753752,5.498989528978182,0.4993633661440874,0.05645553536540962,5.597974163112648,13.20000000000002
0.02819278690047329,5.498987359635307,0.4993633226974524,0.05645746417294319,5.5979753669747465,13.350000000000021
